Vote No#,Department,Programme No#,Programme,Subprogramme No#,Subprogramme,econClass_L1,econClass_L2,econClass_L3,econClass_L4,econClass_L5,IYM_econLowestLevel,Item_Lowest_Level,Assets_Level_1,Assets_Level_2,Assets_Level_3,Assets_Level_4,Assets_Level_5,Assets_Level_6,Assets_Lowest_Level,Project_Level_1,Project_Level_2,Project_Level_3,Project_Level_4,Project_Level_5,Project_Level_6,Project_Level_7,Project_Level_8,Project_Level_9,Project_Level_10,Project_Level_11,Project_Lowest_Level,Responsibility_Level_2,Responsibility_Level_3,Responsibility_Level_4,Responsibility_Level_5,Responsibility_Level_6,Responsibility_Level_7,Responsibility_Level_8,Responsibility_Level_9,Responsibility_Level_10,Responsibility_Level_11,Responsibility_Level_12,Responsibility_Level_13,Responsibility_Level_14,Responsibility_Level_15,Responsibility_Lowest_Level,Fund_Level_1,Fund_Level_2,Fund_Level_3,Fund_Level_4,Fund_Level_5,Fund_Level_6,Fund_Level_7,Fund_Level_8,Fund_Lowest_Level,Infrastructure_Level_1,Infrastructure_Level_2,Infrastructure_Level_3,Infrastructure_Level_4,Infrastructure_Level_5,Infrastructure_Level_6,Infrastructure_Lowest_Level,Item_Level_1,Item_Level_2,Item_Level_3,Item_Level_4,Item_Level_5,Item_Level_6,Item_Level_7,Item_Level_8,Regional_ID_Level_1,Regional_ID_Level_2,Regional_ID_Level_3,Regional_ID_Level_4,Regional_ID_Level_5,Regional_ID_Level_6,Regional_ID_Level_7,Regional_ID_Level_8,Regional_ID_Lowest_Level,Budget,AdjustmentBudget,April,May,June,July,August,September,October,November,December,January,February,March,Q1,Q2,Q3,Q4,Financial_Year
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:MEDICAL (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,DISTR MUN: JOE GQABI 17,PSP MACLEAR 17,,,,,,,,PSP MACLEAR 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:MEDICAL (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,8.85575,8.85575,8.85575,8.85575,8.85575,8.85575,8.85575,8.85575,8.85575,10089,10089,11412,26.56725,26.56725,26.56725,31.59,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,DISTR MUN: NELSON MANDELA 17,LO PORT ELIZABETH 17,,,,,,,,LO PORT ELIZABETH 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,120.12964,120.12964,120.12964,120.12964,120.12964,120.12964,117.38228,123.26972,128.13672,119.39947,116.36911,116.38679,360.38892,360.38892,368.78872,352.15537,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,DISTR MUN: NELSON MANDELA 17,MO UITENHAGE 17,,,,,,,,MO UITENHAGE 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,39.7219,39.7219,39.7219,39.7219,39.7219,39.7219,39.7219,39.7219,43.29632,40.31771,40.31771,40.31771,119.1657,119.1657,122.74012,120.95313,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:MEDICAL (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,DISTR MUN: OR TAMBO 17,MO MQANDULU 17,,,,,,,,MO MQANDULU 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:MEDICAL (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,22.5685,22.5685,20.7025,21.6355,21.6355,21.6355,21.6355,21.6355,24.6875,24.74675,24.74675,28.70075,65.8395,64.9065,67.9585,78.19425,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:MEDICAL (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: FEZILE DABI 17,MO SASOLBURG 17,,,,,,,,MO SASOLBURG 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:MEDICAL (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,44.7355,44.7355,43.8025,43.8025,43.8025,43.8025,43.8025,43.8025,43.8025,43.8995,43.8995,50.65025,133.2735,131.4075,131.4075,138.44925,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:MEDICAL (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UMKHANYAKUDE 17,MO INGWAVUMA 17,,,,,,,,MO INGWAVUMA 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:MEDICAL (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,26.5305,26.5305,26.5305,26.5305,26.5305,26.5305,26.5305,26.5305,26.5305,26.61975,26.61975,30381,79.5915,79.5915,79.5915,83.6205,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:MEDICAL (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,KWAZULU-NATAL 17,KWAZULU-NATAL 17,DISTR MUN: UMKHANYAKUDE 17,PSP HLABISA 17,,,,,,,,PSP HLABISA 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:MEDICAL (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,KWAZULU-NATAL 17,,,,,,KWAZULU-NATAL 17,0,0,8903,8903,8903,8903,8903,8903,8903,8903,8903,8903,8903,6979,26709,26709,26709,24785,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,DISTR MUN: OR TAMBO 17,PSP NGQELENI 17,,,,,,,,PSP NGQELENI 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,10.50591,10.50591,10.50591,10.50591,8.46261,7.96052,7.96052,7.96052,8.67692,8.07992,8.12563,8.07992,31.51773,26.92904,24.59796,24.28547,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,DISTR MUN: OR TAMBO 17,PSP TSOLO 17,,,,,,,,PSP TSOLO 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,12.42154,10.02325,10.02325,10.02325,10.02325,10.02325,10.02325,10.02325,10.92549,10.17364,10.17364,10.17364,32.46804,30.06975,30.97199,30.52092,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,METRO MUN: BUFFALO CITY 17,DMO BUFFALO CITY 17,,,,,,,,DMO BUFFALO CITY 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,5.82217,5.82217,5.82217,5.82217,5.82217,5.82217,5.82217,5.82217,6.34612,5.9095,5.9095,5.9095,17.46651,17.46651,17.99046,17.7285,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,METRO MUN: BUFFALO CITY 17,LO EAST LONDON 17,,,,,,,,LO EAST LONDON 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,144.37087,144.37087,144.37087,144.37087,144.37087,144.37087,144.62681,144.49886,154.46193,143.83489,144.95618,143.83489,433.11261,433.11261,443.5876,432.62596,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:MEDICAL (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: LEJWELEPUTSWA 17,LO WELKOM 17,,,,,,,,LO WELKOM 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:MEDICAL (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,140937,144669,148654,147128,140344,134627,146853,146.84375,146.84375,150.35775,147.99211,172.10414,434.26,422099,440.5405,470454,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:MEDICAL (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: MANGAUNG METRO 17,MO THABANCHU 17,,,,,,,,MO THABANCHU 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:MEDICAL (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,45.0035,40.0855,40.0855,40.0855,41.6115,41.6115,41.6115,41.6115,46.2705,44.11875,44.11875,50.86875,125.1745,123.3085,129.4935,139.10625,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: FEZILE DABI 17,PSP VILJOENSKROON 17,,,,,,,,PSP VILJOENSKROON 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,8.27153,8.27153,8.27153,8.27153,8.27153,8.27153,8.27153,8.27153,9.01581,8.39559,8.39559,8.39559,24.81459,24.81459,25.55887,25.18677,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:PENSION (RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,FREE STATE 17,FREE STATE 17,DISTR MUN: LEJWELEPUTSWA 17,PSP BOTHAVILLE 17,,,,,,,,PSP BOTHAVILLE 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:PENSION (RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,FREE STATE 17,,,,,,FREE STATE 17,0,0,15.00128,15.00128,15.25724,15.12927,15.12927,15.12927,15.12927,15.12927,16.4911,15.35627,15.35627,15.35627,45.2598,45.38781,46.74964,46.06881,2021
5,Home Affairs,2,Citizen Affairs,5,Service Delivery to Provinces,Current,Current payments,Compensation of employees,Social contributions,Social contributions,Social contributions,EMPL CONTR:BARGAIN COUNCIL(RES),NON-ASSETS RELATED,NON-ASSETS RELATED,,,,,NON-ASSETS RELATED,NO PROJECTS,NO PROJECTS,,,,,,,,,,NO PROJECTS,DEPARTMENT HOME AFFAIRS 17,DIRECTOR-GENERAL 17,CITIZEN AFFAIRS 17,EASTERN CAPE 17,EASTERN CAPE 17,DISTR MUN: AMATHOLE 17,PSP ELLIOTDALE 17,,,,,,,,PSP ELLIOTDALE 17,EXPENDITURE:VOTED,DEPARTMENTAL APPROPRIATION,VOTED FUNDS DISCRETIONARY,DEPARTMENTAL VOTE,VOTED FUNDS,,,,VOTED FUNDS,EXPENDITURE,NON INFRASTRUCTURE,NON INFRASTRUCTURE: CURRENT,NON INFRASTRUCTURE: CURRENT,NON INFRA/ST ALONE:CURRENT,,NON INFRA/ST ALONE:CURRENT,PAYMENTS,PAYMENTS,COMPENSATION OF EMPLOYEES,SOCIAL CONTRIBUTIONS,SOCIAL CONTRIBUTIONS RESIDENTS,SOC CONTRIB: SERV BENEFITS(RES),EMPLOYER CONTRIBUTIONS(RES),EMPL CONTR:BARGAIN COUNCIL(RES),REGIONAL IDENTIFIER,NAT FUNCTION:WHOLE COUNTRY DOM,EASTERN CAPE 17,,,,,,EASTERN CAPE 17,0,0,35,35,35,0.04092,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,0.03648,105,0.11388,0.10944,0.10944,2021
